# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
an-sap-s-2;1;2021-04-24 18:45:24 UTC;-1;0.04;0.00;0.13;1.73;0.00;0.00;0.02;0.00;0.00;98.08
an-sap-s-2;1;2021-04-24 18:45:25 UTC;-1;0.02;0.00;0.13;1.00;0.00;0.00;0.02;0.00;0.00;98.83
an-sap-s-2;1;2021-04-24 18:45:26 UTC;-1;0.02;0.00;0.15;1.10;0.00;0.00;0.00;0.00;0.00;98.73
an-sap-s-2;1;2021-04-24 18:45:27 UTC;-1;0.13;0.00;0.19;1.69;0.00;0.00;0.00;0.00;0.00;98.00
an-sap-s-2;1;2021-04-24 18:45:28 UTC;-1;0.02;0.00;0.13;1.92;0.00;0.00;0.00;0.00;0.00;97.94
an-sap-s-2;1;2021-04-24 18:45:29 UTC;-1;0.02;0.00;0.13;1.25;0.00;0.00;0.00;0.00;0.00;98.60
an-sap-s-2;1;2021-04-24 18:45:30 UTC;-1;0.02;0.00;0.15;1.31;0.00;0.00;0.02;0.00;0.00;98.50
an-sap-s-2;1;2021-04-24 18:45:31 UTC;-1;0.02;0.00;0.13;1.06;0.00;0.00;0.00;0.00;0.00;98.79
an-sap-s-2;1;2021-04-24 18:45:32 UTC;-1;0.04;0.00;0.15;1.17;0.00;0.00;0.00;0.00;0.00;98.64
an-sap-s-2;1;2021-04-24 18:45:33 UTC;-1;0.04;0.00;0.13;0.88;0.00;0.00;0.00;0.00;0.00;98.96
an-sap-s-2;1;2021-04-24 18:45:34 UTC;-1;0.00;0.00;0.13;1.42;0.00;0.00;0.00;0.00;0.00;98.46
an-sap-s-2;1;2021-04-24 18:45:35 UTC;-1;0.02;0.00;0.15;1.44;0.00;0.00;0.00;0.00;0.00;98.39
an-sap-s-2;1;2021-04-24 18:45:36 UTC;-1;0.02;0.00;0.10;0.83;0.00;0.00;0.02;0.00;0.00;99.02
an-sap-s-2;1;2021-04-24 18:45:37 UTC;-1;0.08;0.00;0.23;0.81;0.00;0.00;0.00;0.00;0.00;98.87
an-sap-s-2;1;2021-04-24 18:45:38 UTC;-1;0.02;0.00;0.15;1.65;0.00;0.00;0.00;0.00;0.00;98.19
an-sap-s-2;1;2021-04-24 18:45:39 UTC;-1;0.02;0.00;0.13;1.44;0.00;0.00;0.00;0.00;0.00;98.42
an-sap-s-2;1;2021-04-24 18:45:40 UTC;-1;0.04;0.00;0.13;1.21;0.00;0.00;0.00;0.00;0.00;98.62
an-sap-s-2;1;2021-04-24 18:45:41 UTC;-1;0.02;0.00;0.10;1.10;0.00;0.00;0.00;0.00;0.00;98.77
an-sap-s-2;1;2021-04-24 18:45:42 UTC;-1;0.02;0.00;0.19;1.40;0.00;0.00;0.00;0.00;0.00;98.40
an-sap-s-2;1;2021-04-24 18:45:43 UTC;-1;0.04;0.00;0.10;1.38;0.00;0.00;0.00;0.00;0.00;98.48
an-sap-s-2;1;2021-04-24 18:45:44 UTC;-1;0.06;0.00;0.19;1.17;0.00;0.00;0.00;0.00;0.00;98.58
an-sap-s-2;1;2021-04-24 18:45:45 UTC;-1;0.04;0.00;0.08;1.56;0.00;0.00;0.00;0.00;0.00;98.31
an-sap-s-2;1;2021-04-24 18:45:46 UTC;-1;0.04;0.00;0.13;1.17;0.00;0.00;0.00;0.00;0.00;98.67
an-sap-s-2;1;2021-04-24 18:45:47 UTC;-1;0.04;0.00;0.15;5.29;0.00;0.00;0.02;0.00;0.00;94.50
an-sap-s-2;1;2021-04-24 18:45:48 UTC;-1;0.10;0.00;0.21;9.55;0.00;0.00;0.00;0.00;0.00;90.14
an-sap-s-2;1;2021-04-24 18:45:49 UTC;-1;0.02;0.00;0.06;9.17;0.00;0.00;0.02;0.00;0.00;90.72
an-sap-s-2;1;2021-04-24 18:45:50 UTC;-1;0.02;0.00;0.08;8.23;0.00;0.00;0.00;0.00;0.00;91.66
an-sap-s-2;1;2021-04-24 18:45:51 UTC;-1;0.02;0.00;0.08;4.75;0.00;0.00;0.00;0.00;0.00;95.14
an-sap-s-2;1;2021-04-24 18:45:52 UTC;-1;0.02;0.00;0.10;3.90;0.00;0.00;0.02;0.00;0.00;95.96
an-sap-s-2;1;2021-04-24 18:45:53 UTC;-1;0.04;0.00;0.08;6.19;0.00;0.00;0.02;0.00;0.00;93.67
an-sap-s-2;1;2021-04-24 18:45:54 UTC;-1;0.00;0.00;0.13;5.79;0.00;0.00;0.02;0.00;0.00;94.06
an-sap-s-2;1;2021-04-24 18:45:55 UTC;-1;0.02;0.00;0.06;4.11;0.00;0.00;0.02;0.00;0.00;95.79
an-sap-s-2;1;2021-04-24 18:45:56 UTC;-1;0.02;0.00;0.08;2.21;0.00;0.00;0.00;0.00;0.00;97.69
an-sap-s-2;1;2021-04-24 18:45:57 UTC;-1;0.02;0.00;0.10;2.04;0.00;0.00;0.02;0.00;0.00;97.81
an-sap-s-2;1;2021-04-24 18:45:58 UTC;-1;0.10;0.00;0.21;3.94;0.00;0.00;0.00;0.00;0.00;95.75
an-sap-s-2;1;2021-04-24 18:45:59 UTC;-1;0.04;0.00;0.10;7.31;0.00;0.00;0.02;0.00;0.00;92.52
an-sap-s-2;1;2021-04-24 18:46:00 UTC;-1;0.02;0.00;0.10;4.77;0.00;0.00;0.00;0.00;0.00;95.10
an-sap-s-2;1;2021-04-24 18:46:01 UTC;-1;0.02;0.00;0.12;2.12;0.00;0.00;0.02;0.00;0.00;97.71
an-sap-s-2;1;2021-04-24 18:46:02 UTC;-1;0.02;0.00;0.10;1.88;0.00;0.00;0.00;0.00;0.00;98.00
an-sap-s-2;1;2021-04-24 18:46:03 UTC;-1;0.02;0.00;0.08;8.06;0.00;0.00;0.06;0.00;0.00;91.77
an-sap-s-2;1;2021-04-24 18:46:04 UTC;-1;0.04;0.00;0.08;7.90;0.00;0.00;0.00;0.00;0.00;91.97
an-sap-s-2;1;2021-04-24 18:46:05 UTC;-1;0.04;0.00;0.08;6.21;0.00;0.00;0.02;0.00;0.00;93.64
an-sap-s-2;1;2021-04-24 18:46:06 UTC;-1;0.02;0.00;0.08;5.04;0.00;0.00;0.00;0.00;0.00;94.85
an-sap-s-2;1;2021-04-24 18:46:07 UTC;-1;0.02;0.00;0.10;4.13;0.00;0.00;0.02;0.00;0.00;95.73
an-sap-s-2;1;2021-04-24 18:46:08 UTC;-1;0.08;0.00;0.19;6.98;0.00;0.00;0.00;0.00;0.00;92.74
an-sap-s-2;1;2021-04-24 18:46:09 UTC;-1;0.00;0.00;0.08;7.92;0.00;0.00;0.00;0.00;0.00;91.99
an-sap-s-2;1;2021-04-24 18:46:10 UTC;-1;0.00;0.00;0.10;6.21;0.00;0.00;0.02;0.00;0.00;93.66
an-sap-s-2;1;2021-04-24 18:46:11 UTC;-1;0.02;0.00;0.10;5.81;0.00;0.00;0.00;0.00;0.00;94.06
an-sap-s-2;1;2021-04-24 18:46:12 UTC;-1;0.00;0.00;0.08;4.13;0.00;0.00;0.00;0.00;0.00;95.79
an-sap-s-2;1;2021-04-24 18:46:13 UTC;-1;0.02;0.00;0.08;6.21;0.00;0.00;0.00;0.00;0.00;93.68
an-sap-s-2;1;2021-04-24 18:46:14 UTC;-1;0.02;0.00;0.10;5.81;0.00;0.00;0.02;0.00;0.00;94.04
an-sap-s-2;1;2021-04-24 18:46:15 UTC;-1;0.02;0.00;0.06;4.15;0.00;0.00;0.00;0.00;0.00;95.77
an-sap-s-2;1;2021-04-24 18:46:16 UTC;-1;0.04;0.00;0.06;4.13;0.00;0.00;0.02;0.00;0.00;95.75
an-sap-s-2;1;2021-04-24 18:46:17 UTC;-1;0.00;0.00;0.13;4.13;0.00;0.00;0.00;0.00;0.00;95.75
an-sap-s-2;1;2021-04-24 18:46:18 UTC;-1;0.04;0.00;0.19;8.17;0.00;0.00;0.02;0.00;0.00;91.58
an-sap-s-2;1;2021-04-24 18:46:19 UTC;-1;0.02;0.00;0.08;7.90;0.00;0.00;0.00;0.00;0.00;91.99
an-sap-s-2;1;2021-04-24 18:46:20 UTC;-1;0.02;0.00;0.10;6.21;0.00;0.00;0.00;0.00;0.00;93.66
an-sap-s-2;1;2021-04-24 18:46:21 UTC;-1;0.04;0.00;0.06;6.15;0.00;0.00;0.00;0.00;0.00;93.75
an-sap-s-2;1;2021-04-24 18:46:22 UTC;-1;0.02;0.00;0.08;5.17;0.00;0.00;0.00;0.00;0.00;94.73
an-sap-s-2;1;2021-04-24 18:46:23 UTC;-1;0.04;0.00;0.06;4.61;0.00;0.00;0.00;0.00;0.00;95.29
an-sap-s-2;1;2021-04-24 18:46:24 UTC;-1;0.04;0.00;0.06;4.13;0.00;0.00;0.02;0.00;0.00;95.75
an-sap-s-2;1;2021-04-24 18:46:25 UTC;-1;0.02;0.00;0.08;4.15;0.00;0.00;0.00;0.00;0.00;95.75
an-sap-s-2;1;2021-04-24 18:46:26 UTC;-1;0.04;0.00;0.08;4.13;0.00;0.00;0.00;0.00;0.00;95.75
an-sap-s-2;1;2021-04-24 18:46:27 UTC;-1;0.00;0.00;0.13;4.15;0.00;0.00;0.00;0.00;0.00;95.73
an-sap-s-2;1;2021-04-24 18:46:28 UTC;-1;0.02;0.00;0.06;4.13;0.00;0.00;0.00;0.00;0.00;95.79
an-sap-s-2;1;2021-04-24 18:46:29 UTC;-1;0.10;0.00;0.15;4.25;0.00;0.00;0.00;0.00;0.00;95.50
an-sap-s-2;1;2021-04-24 18:46:30 UTC;-1;0.04;0.00;0.08;6.21;0.00;0.00;0.02;0.00;0.00;93.64
an-sap-s-2;1;2021-04-24 18:46:31 UTC;-1;0.00;0.00;0.10;6.11;0.00;0.00;0.00;0.00;0.00;93.79
an-sap-s-2;1;2021-04-24 18:46:32 UTC;-1;0.02;0.00;0.10;6.19;0.00;0.00;0.02;0.00;0.00;93.66
an-sap-s-2;1;2021-04-24 18:46:33 UTC;-1;0.02;0.00;0.06;7.05;0.00;0.00;0.00;0.00;0.00;92.87
an-sap-s-2;1;2021-04-24 18:46:34 UTC;-1;0.02;0.00;0.08;10.05;0.00;0.00;0.02;0.00;0.00;89.83
an-sap-s-2;1;2021-04-24 18:46:35 UTC;-1;0.02;0.00;0.10;5.80;0.00;0.00;0.00;0.00;0.00;94.08
an-sap-s-2;1;2021-04-24 18:46:36 UTC;-1;0.02;0.00;0.08;8.09;0.00;0.00;0.00;0.00;0.00;91.80
an-sap-s-2;1;2021-04-24 18:46:37 UTC;-1;0.00;0.00;0.08;7.78;0.00;0.00;0.00;0.00;0.00;92.14
an-sap-s-2;1;2021-04-24 18:46:38 UTC;-1;0.02;0.00;0.06;6.73;0.00;0.00;0.00;0.00;0.00;93.18
an-sap-s-2;1;2021-04-24 18:46:39 UTC;-1;0.10;0.00;0.17;6.21;0.00;0.00;0.02;0.00;0.00;93.50
an-sap-s-2;1;2021-04-24 18:46:40 UTC;-1;0.02;0.00;0.10;6.21;0.00;0.00;0.00;0.00;0.00;93.66
an-sap-s-2;1;2021-04-24 18:46:41 UTC;-1;0.02;0.00;0.08;6.21;0.00;0.00;0.02;0.00;0.00;93.66
an-sap-s-2;1;2021-04-24 18:46:42 UTC;-1;0.02;0.00;0.10;7.24;0.00;0.00;0.00;0.00;0.00;92.64
an-sap-s-2;1;2021-04-24 18:46:43 UTC;-1;0.00;0.00;0.08;4.25;0.00;0.00;0.00;0.00;0.00;95.66
an-sap-s-2;1;2021-04-24 18:46:44 UTC;-1;0.04;0.00;0.06;5.40;0.00;0.00;0.02;0.00;0.00;94.48
an-sap-s-2;1;2021-04-24 18:46:45 UTC;-1;0.00;0.00;0.13;6.21;0.00;0.00;0.00;0.00;0.00;93.66
an-sap-s-2;1;2021-04-24 18:46:46 UTC;-1;0.04;0.00;0.06;6.19;0.00;0.00;0.02;0.00;0.00;93.68
an-sap-s-2;1;2021-04-24 18:46:47 UTC;-1;0.02;0.00;0.06;5.19;0.00;0.00;0.00;0.00;0.00;94.72
an-sap-s-2;1;2021-04-24 18:46:48 UTC;-1;0.02;0.00;0.10;6.06;0.00;0.00;0.02;0.00;0.00;93.79
an-sap-s-2;1;2021-04-24 18:46:49 UTC;-1;0.08;0.00;0.35;3.90;0.00;0.00;0.02;0.00;0.00;95.64
an-sap-s-2;1;2021-04-24 18:46:50 UTC;-1;0.00;0.00;0.15;0.00;0.00;0.00;0.00;0.00;0.00;99.85
an-sap-s-2;1;2021-04-24 18:46:51 UTC;-1;0.04;0.00;0.17;1.34;0.00;0.00;0.00;0.00;0.00;98.46
an-sap-s-2;1;2021-04-24 18:46:52 UTC;-1;0.02;0.00;0.13;0.50;0.00;0.00;0.00;0.00;0.00;99.35
an-sap-s-2;1;2021-04-24 18:46:53 UTC;-1;0.02;0.00;0.13;1.88;0.00;0.00;0.00;0.00;0.00;97.98
an-sap-s-2;1;2021-04-24 18:46:54 UTC;-1;0.04;0.00;0.10;1.13;0.00;0.00;0.00;0.00;0.00;98.73
an-sap-s-2;1;2021-04-24 18:46:55 UTC;-1;0.02;0.00;0.19;0.69;0.00;0.00;0.02;0.00;0.00;99.08
an-sap-s-2;1;2021-04-24 18:46:56 UTC;-1;0.04;0.00;0.13;0.48;0.00;0.00;0.02;0.00;0.00;99.33
an-sap-s-2;1;2021-04-24 18:46:57 UTC;-1;0.04;0.00;0.10;0.50;0.00;0.00;0.02;0.00;0.00;99.33
an-sap-s-2;1;2021-04-24 18:46:58 UTC;-1;0.02;0.00;0.13;0.88;0.00;0.00;0.00;0.00;0.00;98.98
an-sap-s-2;1;2021-04-24 18:46:59 UTC;-1;0.10;0.00;0.17;0.13;0.00;0.00;0.00;0.00;0.00;99.60
an-sap-s-2;1;2021-04-24 18:47:00 UTC;-1;0.06;0.00;0.21;0.83;0.00;0.00;0.02;0.00;0.00;98.87
an-sap-s-2;1;2021-04-24 18:47:01 UTC;-1;0.04;0.00;0.17;0.50;0.00;0.00;0.00;0.00;0.00;99.29
an-sap-s-2;1;2021-04-24 18:47:02 UTC;-1;0.08;0.00;0.10;0.31;0.00;0.00;0.00;0.00;0.00;99.50
an-sap-s-2;1;2021-04-24 18:47:03 UTC;-1;0.04;0.00;0.15;1.17;0.00;0.00;0.02;0.00;0.00;98.62
an-sap-s-2;1;2021-04-24 18:47:04 UTC;-1;0.04;0.00;0.13;1.40;0.00;0.00;0.00;0.00;0.00;98.44
an-sap-s-2;1;2021-04-24 18:47:05 UTC;-1;0.02;0.00;0.17;0.69;0.00;0.00;0.02;0.00;0.00;99.10
an-sap-s-2;1;2021-04-24 18:47:06 UTC;-1;0.00;0.00;0.17;0.44;0.00;0.00;0.02;0.00;0.00;99.37
an-sap-s-2;1;2021-04-24 18:47:07 UTC;-1;0.04;0.00;0.17;0.52;0.00;0.00;0.00;0.00;0.00;99.27
an-sap-s-2;1;2021-04-24 18:47:08 UTC;-1;0.06;0.00;0.13;0.88;0.00;0.00;0.00;0.00;0.00;98.94
an-sap-s-2;1;2021-04-24 18:47:09 UTC;-1;0.02;0.00;0.17;0.65;0.00;0.00;0.02;0.00;0.00;99.15
an-sap-s-2;1;2021-04-24 18:47:10 UTC;-1;0.08;0.00;0.29;0.46;0.00;0.00;0.00;0.00;0.00;99.17
an-sap-s-2;1;2021-04-24 18:47:11 UTC;-1;0.06;0.00;0.15;0.58;0.00;0.00;0.00;0.00;0.00;99.21
an-sap-s-2;1;2021-04-24 18:47:12 UTC;-1;0.02;0.00;0.19;0.48;0.00;0.00;0.00;0.00;0.00;99.31
an-sap-s-2;1;2021-04-24 18:47:13 UTC;-1;0.02;0.00;0.13;1.04;0.00;0.00;0.00;0.00;0.00;98.81
an-sap-s-2;1;2021-04-24 18:47:14 UTC;-1;0.04;0.00;0.19;0.56;0.00;0.00;0.00;0.00;0.00;99.21
an-sap-s-2;1;2021-04-24 18:47:15 UTC;-1;0.02;0.00;0.13;1.44;0.00;0.00;0.02;0.00;0.00;98.39
an-sap-s-2;1;2021-04-24 18:47:16 UTC;-1;0.02;0.00;0.19;0.79;0.00;0.00;0.00;0.00;0.00;99.00
an-sap-s-2;1;2021-04-24 18:47:17 UTC;-1;0.04;0.00;0.19;0.60;0.00;0.00;0.00;0.00;0.00;99.17
an-sap-s-2;1;2021-04-24 18:47:18 UTC;-1;0.06;0.00;0.19;1.06;0.00;0.00;0.00;0.00;0.00;98.69
an-sap-s-2;1;2021-04-24 18:47:19 UTC;-1;0.04;0.00;0.10;0.67;0.00;0.00;0.00;0.00;0.00;99.19
an-sap-s-2;1;2021-04-24 18:47:20 UTC;-1;0.15;0.00;0.19;0.38;0.00;0.00;0.00;0.00;0.00;99.29
an-sap-s-2;1;2021-04-24 18:47:21 UTC;-1;0.02;0.00;0.04;0.04;0.00;0.00;0.00;0.00;0.00;99.90
an-sap-s-2;1;2021-04-24 18:47:22 UTC;-1;0.02;0.00;0.10;0.08;0.00;0.00;0.00;0.00;0.00;99.79
an-sap-s-2;1;2021-04-24 18:47:23 UTC;-1;0.04;0.00;0.08;0.25;0.00;0.00;0.02;0.00;0.00;99.60
an-sap-s-2;1;2021-04-24 18:47:24 UTC;-1;0.02;0.00;0.25;1.00;0.00;0.00;0.00;0.00;0.00;98.73
an-sap-s-2;1;2021-04-24 18:47:25 UTC;-1;0.04;0.00;0.15;1.42;0.00;0.00;0.00;0.00;0.00;98.39
an-sap-s-2;1;2021-04-24 18:47:26 UTC;-1;0.02;0.00;0.15;1.92;0.00;0.00;0.00;0.00;0.00;97.92
an-sap-s-2;1;2021-04-24 18:47:27 UTC;-1;0.04;0.00;0.10;1.44;0.00;0.00;0.00;0.00;0.00;98.42
an-sap-s-2;1;2021-04-24 18:47:28 UTC;-1;0.02;0.00;0.15;1.31;0.00;0.00;0.00;0.00;0.00;98.52
an-sap-s-2;1;2021-04-24 18:47:29 UTC;-1;0.04;0.00;0.13;0.77;0.00;0.00;0.00;0.00;0.00;99.06
an-sap-s-2;1;2021-04-24 18:47:30 UTC;-1;0.19;0.00;0.21;0.98;0.00;0.00;0.00;0.00;0.00;98.62
an-sap-s-2;1;2021-04-24 18:47:31 UTC;-1;0.04;0.00;0.13;0.98;0.00;0.00;0.00;0.00;0.00;98.85
an-sap-s-2;1;2021-04-24 18:47:32 UTC;-1;0.04;0.00;0.13;2.06;0.00;0.00;0.00;0.00;0.00;97.77
an-sap-s-2;1;2021-04-24 18:47:33 UTC;-1;0.02;0.00;0.06;7.27;0.00;0.00;0.00;0.00;0.00;92.65
an-sap-s-2;1;2021-04-24 18:47:34 UTC;-1;0.02;0.00;0.04;5.73;0.00;0.00;0.02;0.00;0.00;94.18
an-sap-s-2;1;2021-04-24 18:47:35 UTC;-1;0.02;0.00;0.08;2.13;0.00;0.00;0.02;0.00;0.00;97.75
an-sap-s-2;1;2021-04-24 18:47:36 UTC;-1;0.02;0.00;0.13;2.04;0.00;0.00;0.00;0.00;0.00;97.81
an-sap-s-2;1;2021-04-24 18:47:37 UTC;-1;0.02;0.00;0.13;2.02;0.00;0.00;0.00;0.00;0.00;97.83
an-sap-s-2;1;2021-04-24 18:47:38 UTC;-1;0.02;0.00;0.08;2.04;0.00;0.00;0.00;0.00;0.00;97.85
an-sap-s-2;1;2021-04-24 18:47:39 UTC;-1;0.04;0.00;0.10;2.04;0.00;0.00;0.00;0.00;0.00;97.81
an-sap-s-2;1;2021-04-24 18:47:40 UTC;-1;0.13;0.00;0.15;2.02;0.00;0.00;0.00;0.00;0.00;97.71
an-sap-s-2;1;2021-04-24 18:47:41 UTC;-1;0.04;0.00;0.10;2.04;0.00;0.00;0.00;0.00;0.00;97.81
an-sap-s-2;1;2021-04-24 18:47:42 UTC;-1;0.00;0.00;0.10;2.29;0.00;0.00;0.00;0.00;0.00;97.60
an-sap-s-2;1;2021-04-24 18:47:43 UTC;-1;0.00;0.00;0.15;4.33;0.00;0.00;0.02;0.00;0.00;95.50
an-sap-s-2;1;2021-04-24 18:47:44 UTC;-1;0.02;0.00;0.15;2.06;0.00;0.00;0.00;0.00;0.00;97.77
an-sap-s-2;1;2021-04-24 18:47:45 UTC;-1;0.00;0.00;0.17;2.04;0.00;0.00;0.00;0.00;0.00;97.79
an-sap-s-2;1;2021-04-24 18:47:46 UTC;-1;0.02;0.00;0.15;2.90;0.00;0.00;0.02;0.00;0.00;96.92
an-sap-s-2;1;2021-04-24 18:47:47 UTC;-1;0.04;0.00;0.13;3.23;0.00;0.00;0.00;0.00;0.00;96.60
an-sap-s-2;1;2021-04-24 18:47:48 UTC;-1;0.02;0.00;0.10;3.81;0.00;0.00;0.00;0.00;0.00;96.06
an-sap-s-2;1;2021-04-24 18:47:49 UTC;-1;0.02;0.00;0.10;3.84;0.00;0.00;0.02;0.00;0.00;96.02
an-sap-s-2;1;2021-04-24 18:47:50 UTC;-1;0.02;0.00;0.10;5.36;0.00;0.00;0.02;0.00;0.00;94.50
an-sap-s-2;1;2021-04-24 18:47:51 UTC;-1;0.12;0.00;0.27;5.50;0.00;0.00;0.00;0.00;0.00;94.10
an-sap-s-2;1;2021-04-24 18:47:52 UTC;-1;0.04;0.00;0.13;5.61;0.00;0.00;0.00;0.00;0.00;94.23
an-sap-s-2;1;2021-04-24 18:47:53 UTC;-1;0.02;0.00;0.10;4.27;0.00;0.00;0.00;0.00;0.00;95.60
an-sap-s-2;1;2021-04-24 18:47:54 UTC;-1;0.00;0.00;0.08;8.13;0.00;0.00;0.02;0.00;0.00;91.76
