# hostname;interval;timestamp;irec/s;fwddgm/s;idel/s;orq/s;asmrq/s;asmok/s;fragok/s;fragcrt/s
osd2;1;2021-04-26 21:50:33 UTC;4419.00;0.00;4418.00;3625.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:34 UTC;2884.00;0.00;2884.00;2403.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:35 UTC;3914.00;0.00;3914.00;3154.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:36 UTC;4331.00;0.00;4331.00;3603.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:37 UTC;3975.00;0.00;3974.00;3248.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:38 UTC;4701.00;0.00;4701.00;3893.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:39 UTC;3439.00;0.00;3439.00;2719.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:40 UTC;4031.00;0.00;4031.00;3260.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:41 UTC;4279.00;0.00;4279.00;3441.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:42 UTC;4191.00;0.00;4191.00;3344.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:43 UTC;2921.00;0.00;2921.00;2448.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:44 UTC;4149.00;0.00;4148.00;3393.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:45 UTC;3394.00;0.00;3394.00;2620.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:46 UTC;4712.00;0.00;4712.00;3777.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:47 UTC;4307.00;0.00;4307.00;3564.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:48 UTC;3677.00;0.00;3677.00;3140.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:49 UTC;3379.00;0.00;3379.00;2682.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:50 UTC;3725.00;0.00;3725.00;3173.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:51 UTC;3365.00;0.00;3365.00;2691.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:52 UTC;3790.00;0.00;3790.00;3035.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:53 UTC;3914.00;0.00;3914.00;3144.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:54 UTC;4468.00;0.00;4468.00;3699.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:55 UTC;4194.00;0.00;4194.00;3505.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:56 UTC;3251.00;0.00;3251.00;2671.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:57 UTC;4608.00;0.00;4608.00;3570.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:58 UTC;3781.00;0.00;3781.00;3149.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:50:59 UTC;3005.00;0.00;3004.00;2556.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:00 UTC;4010.00;0.00;4010.00;3278.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:01 UTC;3956.00;0.00;3956.00;3304.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:02 UTC;3890.00;0.00;3890.00;3282.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:03 UTC;4347.00;0.00;4347.00;3580.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:04 UTC;3792.00;0.00;3792.00;3144.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:05 UTC;3971.00;0.00;3971.00;3334.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:06 UTC;4017.00;0.00;4017.00;3237.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:07 UTC;3834.00;0.00;3834.00;3053.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:08 UTC;3023.00;0.00;3023.00;2518.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:09 UTC;3953.00;0.00;3953.00;3289.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:10 UTC;3726.00;0.00;3725.00;3124.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:11 UTC;4657.00;0.00;4657.00;3795.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:12 UTC;2719.00;0.00;2719.00;2153.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:13 UTC;4440.00;0.00;4439.00;3571.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:14 UTC;3699.00;0.00;3699.00;3068.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:15 UTC;3405.00;0.00;3405.00;2651.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:16 UTC;3827.00;0.00;3827.00;3191.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:17 UTC;4148.00;0.00;4148.00;3424.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:18 UTC;3409.00;0.00;3409.00;2849.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:19 UTC;4304.00;0.00;4304.00;3590.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:20 UTC;2902.00;0.00;2901.00;2326.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:21 UTC;3035.00;0.00;3035.00;2427.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:22 UTC;4000.00;0.00;4000.00;3224.00;0.00;0.00;0.00;0.00
# hostname;interval;timestamp;irec/s;fwddgm/s;idel/s;orq/s;asmrq/s;asmok/s;fragok/s;fragcrt/s
osd1;1;2021-04-26 21:50:33 UTC;4950.00;0.00;4949.00;3773.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:34 UTC;3652.00;0.00;3653.00;2638.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:35 UTC;3848.00;0.00;3847.00;2693.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:36 UTC;3657.00;0.00;3657.00;2767.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:37 UTC;4164.00;0.00;4163.00;3015.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:38 UTC;4593.00;0.00;4593.00;3403.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:39 UTC;3207.00;0.00;3207.00;2231.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:40 UTC;3700.00;0.00;3700.00;2846.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:41 UTC;3868.00;0.00;3868.00;2840.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:42 UTC;4585.00;0.00;4585.00;3423.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:43 UTC;3505.00;0.00;3505.00;2521.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:44 UTC;4461.00;0.00;4460.00;3132.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:45 UTC;3390.00;0.00;3390.00;2448.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:46 UTC;4559.00;0.00;4559.00;3143.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:47 UTC;4847.00;0.00;4847.00;3484.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:48 UTC;3596.00;0.00;3596.00;2560.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:49 UTC;3286.00;0.00;3286.00;2436.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:50 UTC;3815.00;0.00;3815.00;2641.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:51 UTC;3386.00;0.00;3386.00;2399.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:52 UTC;4181.00;0.00;4181.00;2986.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:53 UTC;3892.00;0.00;3892.00;2724.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:54 UTC;4560.00;0.00;4560.00;3412.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:55 UTC;4249.00;0.00;4249.00;3164.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:56 UTC;3493.00;0.00;3493.00;2583.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:57 UTC;4616.00;0.00;4616.00;3479.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:58 UTC;3914.00;0.00;3914.00;2876.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:50:59 UTC;3515.00;0.00;3514.00;2366.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:00 UTC;4544.00;0.00;4544.00;3154.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:01 UTC;4647.00;0.00;4647.00;3415.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:02 UTC;4141.00;0.00;4141.00;2958.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:03 UTC;4405.00;0.00;4405.00;3253.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:04 UTC;4032.00;0.00;4032.00;2948.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:05 UTC;4290.00;0.00;4290.00;3082.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:06 UTC;4434.00;0.00;4434.00;3342.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:07 UTC;4065.00;0.00;4065.00;3007.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:08 UTC;3633.00;0.00;3634.00;2608.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:09 UTC;4269.00;0.00;4268.00;2808.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:10 UTC;4234.00;0.00;4233.00;3014.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:11 UTC;4820.00;0.00;4820.00;3406.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:12 UTC;3164.00;0.00;3164.00;2389.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:13 UTC;4472.00;0.00;4471.00;2999.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:14 UTC;4055.00;0.00;4055.00;2951.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:15 UTC;3608.00;0.00;3608.00;2646.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:16 UTC;4254.00;0.00;4254.00;2897.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:17 UTC;4910.00;0.00;4910.00;3606.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:18 UTC;3778.00;0.00;3778.00;2811.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:19 UTC;4904.00;0.00;4903.00;3342.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:20 UTC;2865.00;0.00;2865.00;1978.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:21 UTC;3165.00;0.00;3165.00;2268.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:51:22 UTC;4024.00;0.00;4024.00;2885.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:27 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:28 UTC;31.00;0.00;31.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:29 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:30 UTC;32.00;0.00;32.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:31 UTC;7.00;0.00;7.00;7.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:32 UTC;57.00;0.00;57.00;70.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:33 UTC;46.00;0.00;46.00;44.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:34 UTC;29.00;0.00;29.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:35 UTC;4.00;0.00;4.00;3.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:36 UTC;29.00;0.00;29.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:37 UTC;7.00;0.00;7.00;5.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:38 UTC;42.00;0.00;41.00;45.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:39 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:40 UTC;26.00;0.00;26.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:41 UTC;7.00;0.00;7.00;7.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:42 UTC;68.00;0.00;68.00;81.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:43 UTC;24.00;0.00;24.00;26.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:44 UTC;24.00;0.00;24.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:45 UTC;4.00;0.00;4.00;3.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:46 UTC;35.00;0.00;35.00;39.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:47 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:48 UTC;32.00;0.00;31.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:49 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:50 UTC;157.00;0.00;157.00;158.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:51 UTC;19.00;0.00;18.00;15.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:52 UTC;57.00;0.00;57.00;71.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:53 UTC;28.00;0.00;28.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:54 UTC;32.00;0.00;32.00;38.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:55 UTC;10.00;0.00;10.00;9.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:56 UTC;33.00;0.00;33.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:57 UTC;18.00;0.00;17.00;16.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:58 UTC;47.00;0.00;47.00;52.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:51:59 UTC;41.00;0.00;41.00;47.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:00 UTC;26.00;0.00;26.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:01 UTC;29.00;0.00;29.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:02 UTC;78.00;0.00;78.00;89.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:03 UTC;43.00;0.00;43.00;41.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:04 UTC;29.00;0.00;28.00;32.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:05 UTC;11.00;0.00;11.00;8.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:06 UTC;38.00;0.00;38.00;40.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:07 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:08 UTC;29.00;0.00;29.00;32.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:09 UTC;5.00;0.00;5.00;5.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:10 UTC;33.00;0.00;33.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:11 UTC;7.00;0.00;7.00;7.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:12 UTC;27.00;0.00;27.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:13 UTC;25.00;0.00;24.00;21.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:14 UTC;32.00;0.00;32.00;37.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:15 UTC;4.00;0.00;4.00;3.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:16 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:17 UTC;2.00;0.00;2.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:18 UTC;35.00;0.00;35.00;37.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:19 UTC;5.00;0.00;4.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:20 UTC;27.00;0.00;27.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:21 UTC;8.00;0.00;8.00;7.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:23 UTC;3595.00;0.00;3595.00;2950.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:24 UTC;4980.00;0.00;4980.00;3849.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:25 UTC;3976.00;0.00;3975.00;3177.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:26 UTC;3595.00;0.00;3595.00;2928.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:27 UTC;3779.00;0.00;3779.00;3106.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:28 UTC;4040.00;0.00;4040.00;3220.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:29 UTC;3394.00;0.00;3394.00;2680.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:30 UTC;3900.00;0.00;3900.00;3073.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:31 UTC;4385.00;0.00;4385.00;3497.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:32 UTC;3555.00;0.00;3555.00;3045.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:33 UTC;3235.00;0.00;3235.00;2648.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:34 UTC;4159.00;0.00;4159.00;3383.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:35 UTC;4330.00;0.00;4330.00;3472.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:36 UTC;2678.00;0.00;2678.00;2174.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:37 UTC;3454.46;0.00;3454.46;2906.93;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:38 UTC;4265.00;0.00;4264.00;3313.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:39 UTC;3760.00;0.00;3760.00;2999.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:40 UTC;3752.00;0.00;3752.00;3071.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:41 UTC;4109.00;0.00;4109.00;3140.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:42 UTC;4035.00;0.00;4035.00;3422.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:43 UTC;4231.00;0.00;4231.00;3446.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:44 UTC;3516.00;0.00;3516.00;2861.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:45 UTC;4272.00;0.00;4272.00;3350.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:46 UTC;2939.00;0.00;2939.00;2449.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:47 UTC;4051.00;0.00;4051.00;3406.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:48 UTC;3021.00;0.00;3020.00;2416.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:49 UTC;2727.00;0.00;2727.00;2108.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:50 UTC;1610.00;0.00;1610.00;1198.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:51 UTC;1767.00;0.00;1766.00;1087.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:52 UTC;2066.00;0.00;2066.00;1277.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:53 UTC;1756.00;0.00;1756.00;1129.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:54 UTC;1982.00;0.00;1982.00;1248.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:55 UTC;2105.00;0.00;2105.00;1272.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:56 UTC;2023.00;0.00;2023.00;1260.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:51:57 UTC;2102.00;0.00;2101.00;1339.00;0.00;0.00;0.00;0.00
