# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
osd2;1;2021-04-26 21:52:09 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:29 UTC;eth0;1425.00;35542.00;121.38;52619.85;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:10 UTC;eth0;2088.00;52989.00;176.64;78434.59;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:10 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:03 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:03 UTC;lo;8.00;8.00;2.09;2.09;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:11 UTC;eth0;2013.00;49324.00;167.65;72980.82;0.00;0.00;0.00
node1;1;2021-04-26 21:52:03 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:11 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:29 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:29 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:11 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:12 UTC;eth0;1980.00;48947.00;167.77;72446.91;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:12 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:30 UTC;eth0;1957.00;48586.00;157.51;71949.04;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:04 UTC;eth0;95.00;55.00;74.01;10.62;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:13 UTC;eth0;1938.00;48343.00;161.95;71536.55;0.00;0.00;0.00
node1;1;2021-04-26 21:52:04 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:04 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:13 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:04 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:04 UTC;lo;8.00;8.00;16.47;16.47;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:30 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:30 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:31 UTC;eth0;2708.00;66750.00;225.40;98837.78;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:31 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:31 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:32 UTC;eth0;1983.00;48587.00;159.88;71949.10;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:14 UTC;eth0;2063.00;50102.00;175.32;74149.95;0.00;0.00;0.00
node1;1;2021-04-26 21:52:04 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:05 UTC;eth0;57.00;32.00;56.43;19.29;0.00;0.00;0.00
node1;1;2021-04-26 21:52:05 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:14 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:05 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:15 UTC;eth0;2194.00;52312.00;182.35;77422.09;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:15 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:05 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:05 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:16 UTC;eth0;2216.00;52983.00;190.81;78412.87;0.00;0.00;0.00
node1;1;2021-04-26 21:52:05 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:32 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:32 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:32 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:16 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:06 UTC;eth0;41.00;8.00;43.82;0.64;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:06 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:33 UTC;eth0;903.96;23703.96;80.14;35086.27;0.00;0.00;0.00
node1;1;2021-04-26 21:52:06 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:06 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:06 UTC;lo;15.00;15.00;23.21;23.21;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:33 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:06 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:07 UTC;eth0;31.00;30.00;14.04;20.12;0.00;0.00;0.00
node1;1;2021-04-26 21:52:07 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:17 UTC;eth0;2006.00;48726.00;162.73;72086.88;0.00;0.00;0.00
node1;1;2021-04-26 21:52:07 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:17 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:33 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:33 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:07 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:34 UTC;eth0;49.00;14.00;56.38;3.75;0.00;0.00;0.00
node1;1;2021-04-26 21:52:07 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:07 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:08 UTC;eth0;3.00;0.00;0.19;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:18 UTC;eth0;2158.00;52882.00;184.93;78275.87;0.00;0.00;0.00
node1;1;2021-04-26 21:52:08 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:18 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:08 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:08 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:08 UTC;lo;9.00;9.00;16.41;16.41;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:34 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:08 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:09 UTC;eth0;30.00;30.00;13.43;19.19;0.00;0.00;0.00
node1;1;2021-04-26 21:52:09 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:09 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:09 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:09 UTC;lo;2.00;2.00;0.30;0.30;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:19 UTC;eth0;2080.00;50798.00;169.35;75187.22;0.00;0.00;0.00
node1;1;2021-04-26 21:52:09 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:34 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:34 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:20 UTC;eth0;1948.00;50054.00;166.16;74094.06;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:20 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:21 UTC;eth0;2105.00;52293.00;171.17;77380.27;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:35 UTC;eth0;16.00;8.00;9.85;1.34;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:35 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:35 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:35 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:35 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:21 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:36 UTC;eth0;26.00;44.00;11.04;49.86;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:36 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:36 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:36 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:21 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:22 UTC;eth0;2055.00;48021.00;248.52;70915.50;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:22 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:37 UTC;eth0;28.00;19.00;15.26;6.54;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:23 UTC;eth0;2070.00;52259.00;170.41;77337.62;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:37 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:37 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:37 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:23 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:10 UTC;eth0;35.00;3.00;45.33;0.21;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:38 UTC;eth0;9.00;6.00;4.69;4.50;0.00;0.00;0.00
node1;1;2021-04-26 21:52:10 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:24 UTC;eth0;1835.00;45790.00;158.91;67763.54;0.00;0.00;0.00
node1;1;2021-04-26 21:52:10 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:24 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:10 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:38 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:25 UTC;eth0;1931.00;49333.00;155.93;73029.13;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:38 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:38 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:25 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:10 UTC;lo;9.00;9.00;17.04;17.04;0.00;0.00;0.00
node1;1;2021-04-26 21:52:10 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:11 UTC;eth0;59.00;31.00;54.31;20.12;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:26 UTC;eth0;1871.00;45020.00;159.16;66632.39;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:39 UTC;eth0;18.00;11.00;10.27;3.56;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:39 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:26 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:39 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:11 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:11 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:39 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:11 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:11 UTC;lo;6.00;6.00;6.17;6.17;0.00;0.00;0.00
node1;1;2021-04-26 21:52:11 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:27 UTC;eth0;2171.00;53004.00;184.64;78418.96;0.00;0.00;0.00
node1;1;2021-04-26 21:52:12 UTC;eth0;6.00;1.00;2.39;0.07;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:12 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:40 UTC;eth0;4.00;0.00;0.25;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:12 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:40 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:12 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:40 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:12 UTC;lo;9.00;9.00;16.41;16.41;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:40 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:12 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:13 UTC;eth0;24.00;25.00;10.99;18.83;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:41 UTC;eth0;42.00;59.00;26.37;56.26;0.00;0.00;0.00
node1;1;2021-04-26 21:52:13 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:41 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:13 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:41 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:13 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:41 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:13 UTC;lo;8.00;8.00;2.05;2.05;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:13 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:42 UTC;eth0;847.00;820.00;436.43;445.82;0.00;0.00;0.00
node1;1;2021-04-26 21:52:14 UTC;eth0;59.00;15.00;59.50;3.40;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:42 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:14 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:42 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:14 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:42 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:14 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:43 UTC;eth0;1631.00;1646.00;829.69;807.16;0.00;0.00;0.00
node1;1;2021-04-26 21:52:14 UTC;lo;11.00;11.00;17.33;17.33;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:43 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:14 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:43 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:15 UTC;eth0;58.00;31.00;56.78;20.12;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:43 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:15 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:15 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:44 UTC;eth0;118930.00;77324.00;172543.00;107663.37;0.00;0.00;0.00
node1;1;2021-04-26 21:52:15 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:44 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:44 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:15 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:44 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:16 UTC;eth0;33.00;3.00;42.67;0.21;0.00;0.00;0.00
node1;1;2021-04-26 21:52:16 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:27 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:28 UTC;eth0;2116.00;52231.00;176.24;77317.58;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:45 UTC;eth0;35837.00;33621.00;51628.25;47930.75;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:28 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:16 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:45 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:45 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:45 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:29 UTC;eth0;1954.00;45728.00;157.19;67670.56;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:29 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:16 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:30 UTC;eth0;1893.00;46441.00;164.42;68730.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:45 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:30 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:46 UTC;eth0;67997.00;34494.00;98885.28;47482.50;0.00;0.00;0.00
node1;1;2021-04-26 21:52:16 UTC;lo;12.00;12.00;22.34;22.34;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:16 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:31 UTC;eth0;2095.00;53004.00;170.97;78453.74;0.00;0.00;0.00
node1;1;2021-04-26 21:52:17 UTC;eth0;25.00;26.00;13.07;18.90;0.00;0.00;0.00
node1;1;2021-04-26 21:52:17 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:17 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:31 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:17 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:46 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:46 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:17 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:18 UTC;eth0;3.00;0.00;0.19;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:18 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 21:52:31 UTC;lo;3.00;3.00;0.24;0.24;0.00;0.00;0.00
node1;1;2021-04-26 21:52:18 UTC;eth2;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:46 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:18 UTC;eth3;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:18 UTC;lo;12.00;12.00;17.28;17.28;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:47 UTC;eth0;61996.00;31332.00;90288.34;43125.71;0.00;0.00;0.00
node1;1;2021-04-26 21:52:18 UTC;ib0;0.00;0.00;0.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 21:52:47 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 21:52:19 UTC;eth0;33.00;31.00;14.13;20.14;0.00;0.00;0.00
node1;1;2021-04-26 21:52:19 UTC;eth1;0.00;0.00;0.00;0.00;0.00;0.00;0.00
