# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
an-sap-s-1;1;2021-04-23 22:12:24 UTC;eno3;5.00;0.00;1.41;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:45:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:25 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:25 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:25 UTC;eno1;13726.00;861.00;19658.80;72.52;0.00;0.00;0.00;1.61
an-sap-s-1;1;2021-04-23 22:12:25 UTC;eno3;3.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:26 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:26 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:26 UTC;eno1;9024.00;574.00;12926.25;48.24;0.00;0.00;0.00;1.06
an-sap-s-1;1;2021-04-23 22:12:26 UTC;eno3;4.00;0.00;1.08;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:14 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:27 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:27 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:27 UTC;eno1;15276.00;973.00;21880.43;81.75;0.00;0.00;0.00;1.79
an-sap-s-1;1;2021-04-23 22:12:27 UTC;eno3;3.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:28 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:28 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:28 UTC;eno1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:28 UTC;eno3;5.00;0.00;0.86;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:29 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:14 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:29 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:29 UTC;eno1;14337.00;912.00;20534.06;76.71;0.00;0.00;0.00;1.68
an-sap-s-1;1;2021-04-23 22:12:29 UTC;eno3;4.00;0.00;0.80;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:30 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:30 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:30 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:30 UTC;eno1;12927.00;828.00;18514.29;69.49;0.00;0.00;0.00;1.52
an-sap-s-1;1;2021-04-23 22:12:30 UTC;eno3;5.00;0.00;1.14;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:31 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:31 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:31 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:14 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:31 UTC;eno1;12455.00;803.00;17840.92;67.31;0.00;0.00;0.00;1.46
an-sap-s-1;1;2021-04-23 22:12:31 UTC;eno3;6.00;0.00;1.99;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:32 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:32 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:32 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:32 UTC;eno1;12690.00;815.00;18177.54;68.37;0.00;0.00;0.00;1.49
an-sap-s-1;1;2021-04-23 22:12:32 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:33 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:33 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:33 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:33 UTC;eno1;13536.00;860.00;19389.38;72.29;0.00;0.00;0.00;1.59
an-sap-s-2;1;2021-04-24 00:45:14 UTC;eno1;514.00;11885.00;62.76;17008.40;0.00;0.00;0.00;1.39
an-sap-s-2;1;2021-04-24 00:45:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:15 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:15 UTC;eno3;3.00;0.00;0.74;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:45:15 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:15 UTC;eno1;496.00;11093.00;58.50;15994.03;0.00;0.00;0.00;1.31
an-sap-s-2;1;2021-04-24 00:45:15 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:33 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:16 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:16 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:16 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:16 UTC;eno1;484.00;9797.00;57.47;14113.00;0.00;0.00;0.00;1.16
an-sap-s-2;1;2021-04-24 00:45:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:17 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:17 UTC;eno3;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:17 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:17 UTC;eno1;606.00;13953.00;73.82;19966.08;0.00;0.00;0.00;1.64
an-sap-s-2;1;2021-04-24 00:45:17 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:18 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:34 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:18 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:34 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:18 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:18 UTC;eno1;527.00;12224.00;64.59;17480.07;0.00;0.00;0.00;1.43
an-sap-s-2;1;2021-04-24 00:45:18 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:19 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:19 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:19 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:19 UTC;eno1;376.00;8562.00;45.61;12236.14;0.00;0.00;0.00;1.00
an-sap-s-2;1;2021-04-24 00:45:19 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:20 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:20 UTC;eno3;3.00;0.00;0.70;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:34 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:34 UTC;eno1;13020.00;833.00;18649.15;69.93;0.00;0.00;0.00;1.53
an-sap-s-1;1;2021-04-23 22:12:34 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:35 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:35 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:35 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:35 UTC;eno1;12878.00;814.00;18446.84;68.49;0.00;0.00;0.00;1.51
an-sap-s-1;1;2021-04-23 22:12:35 UTC;eno3;3.00;0.00;0.74;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:20 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:36 UTC;lo;5.00;5.00;0.43;0.43;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:36 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:36 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:36 UTC;eno1;12267.00;771.00;17571.62;64.94;0.00;0.00;0.00;1.44
an-sap-s-1;1;2021-04-23 22:12:36 UTC;eno3;5.00;0.00;0.86;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:37 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:37 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:37 UTC;eno1;12884.00;816.00;18447.67;68.72;0.00;0.00;0.00;1.51
an-sap-s-1;1;2021-04-23 22:12:37 UTC;eno3;5.00;0.00;1.41;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:38 UTC;lo;5.00;5.00;0.39;0.39;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:20 UTC;eno1;533.00;12006.00;64.42;17208.72;0.00;0.00;0.00;1.41
an-sap-s-1;1;2021-04-23 22:12:38 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:38 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:38 UTC;eno1;13490.00;859.00;19322.11;72.17;0.00;0.00;0.00;1.58
an-sap-s-1;1;2021-04-23 22:12:38 UTC;eno3;3.00;0.00;0.74;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:39 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:39 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:39 UTC;eno1;5360.00;342.00;7675.09;28.78;0.00;0.00;0.00;0.63
an-sap-s-1;1;2021-04-23 22:12:39 UTC;eno3;3.00;0.00;0.74;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:40 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:20 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:40 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:40 UTC;eno1;10859.00;687.00;15552.57;57.79;0.00;0.00;0.00;1.27
an-sap-s-1;1;2021-04-23 22:12:40 UTC;eno3;3.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:41 UTC;lo;4.00;4.00;0.36;0.36;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:41 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:41 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:41 UTC;eno1;11945.00;760.00;17101.48;63.96;0.00;0.00;0.00;1.40
an-sap-s-1;1;2021-04-23 22:12:41 UTC;eno3;3.00;0.00;0.68;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:42 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:42 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:21 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:21 UTC;eno3;2.00;0.00;0.63;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:21 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:21 UTC;eno1;403.00;9161.00;48.87;13109.29;0.00;0.00;0.00;1.07
an-sap-s-2;1;2021-04-24 00:45:21 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:22 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:22 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:45:22 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:42 UTC;eno1;13259.00;846.00;18986.69;71.09;0.00;0.00;0.00;1.56
an-sap-s-1;1;2021-04-23 22:12:42 UTC;eno3;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:43 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:43 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:43 UTC;eno1;12833.00;817.00;18380.19;68.65;0.00;0.00;0.00;1.51
an-sap-s-1;1;2021-04-23 22:12:43 UTC;eno3;2.00;0.00;0.38;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:44 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:44 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:44 UTC;eno1;12832.00;817.00;18379.57;68.65;0.00;0.00;0.00;1.51
an-sap-s-2;1;2021-04-24 00:45:22 UTC;eno1;580.00;13533.00;71.17;19361.61;0.00;0.00;0.00;1.59
an-sap-s-1;1;2021-04-23 22:12:44 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:22 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:45 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:45 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:45 UTC;eno1;13771.00;878.00;19726.00;73.75;0.00;0.00;0.00;1.62
an-sap-s-1;1;2021-04-23 22:12:45 UTC;eno3;4.00;0.00;0.76;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:46 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:46 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:46 UTC;eno1;10530.00;662.00;15080.80;55.83;0.00;0.00;0.00;1.24
an-sap-s-1;1;2021-04-23 22:12:46 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:23 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:23 UTC;eno3;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:23 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:23 UTC;eno1;577.00;13438.00;70.73;19227.08;0.00;0.00;0.00;1.58
an-sap-s-2;1;2021-04-24 00:45:23 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:24 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:24 UTC;eno3;4.00;0.00;0.76;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:45:24 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:24 UTC;eno1;571.00;13063.00;69.38;18689.32;0.00;0.00;0.00;1.53
an-sap-s-1;1;2021-04-23 22:12:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:47 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:47 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:47 UTC;eno1;7616.00;488.00;10906.71;40.98;0.00;0.00;0.00;0.89
an-sap-s-1;1;2021-04-23 22:12:47 UTC;eno3;4.00;0.00;1.03;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:48 UTC;lo;6.00;6.00;0.52;0.52;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:48 UTC;eno2;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:48 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:48 UTC;eno1;17296.00;1099.00;24775.31;92.38;0.00;0.00;0.00;2.03
an-sap-s-1;1;2021-04-23 22:12:48 UTC;eno3;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:24 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:25 UTC;eno2;2.00;0.00;0.66;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:25 UTC;eno3;5.00;0.00;1.14;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:45:25 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:25 UTC;eno1;541.00;12455.00;65.96;17815.56;0.00;0.00;0.00;1.46
an-sap-s-2;1;2021-04-24 00:45:25 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:26 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:26 UTC;eno3;3.00;0.00;0.72;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:26 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:26 UTC;eno1;555.00;12963.00;68.15;18554.46;0.00;0.00;0.00;1.52
an-sap-s-2;1;2021-04-24 00:45:26 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:49 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:49 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:27 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:49 UTC;eno1;14852.00;939.00;21274.45;79.00;0.00;0.00;0.00;1.74
an-sap-s-1;1;2021-04-23 22:12:49 UTC;eno3;3.00;0.00;0.74;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:12:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:50 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:50 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:50 UTC;eno1;12222.00;781.00;17504.48;65.60;0.00;0.00;0.00;1.43
an-sap-s-1;1;2021-04-23 22:12:50 UTC;eno3;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:51 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:27 UTC;eno3;4.00;0.00;1.08;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:45:27 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:27 UTC;eno1;553.00;12687.00;67.33;18151.49;0.00;0.00;0.00;1.49
an-sap-s-2;1;2021-04-24 00:45:27 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:28 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:28 UTC;eno3;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:28 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:28 UTC;eno1;572.00;13106.00;69.61;18756.28;0.00;0.00;0.00;1.54
an-sap-s-2;1;2021-04-24 00:45:28 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:29 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:12:51 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:29 UTC;eno3;5.00;0.00;1.41;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:45:29 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:45:29 UTC;eno1;537.00;12374.00;65.39;17746.17;0.00;0.00;0.00;1.45
an-sap-s-2;1;2021-04-24 00:45:29 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
