# hostname;interval;timestamp;CPU;%usr;%nice;%sys;%iowait;%steal;%irq;%soft;%guest;%gnice;%idle
node1;1;2021-04-27 06:26:33 UTC;-1;0.04;0.00;0.02;0.08;0.00;0.00;0.00;0.00;0.00;99.85
node1;1;2021-04-27 06:26:34 UTC;-1;0.00;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.87
node1;1;2021-04-27 06:26:35 UTC;-1;0.02;0.00;0.02;0.06;0.00;0.00;0.00;0.00;0.00;99.90
node1;1;2021-04-27 06:26:36 UTC;-1;0.02;0.00;0.04;0.02;0.00;0.00;0.00;0.00;0.00;99.92
node1;1;2021-04-27 06:26:37 UTC;-1;0.02;0.00;0.04;0.10;0.00;0.00;0.00;0.00;0.00;99.83
node1;1;2021-04-27 06:26:38 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
node1;1;2021-04-27 06:26:39 UTC;-1;0.02;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.85
node1;1;2021-04-27 06:26:40 UTC;-1;0.02;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.96
osd2;1;2021-04-27 06:26:08 UTC;-1;0.10;0.00;0.25;0.68;0.00;0.00;0.00;0.00;0.00;98.97
osd2;1;2021-04-27 06:26:09 UTC;-1;0.13;0.00;0.25;0.65;0.00;0.00;0.03;0.00;0.00;98.95
osd2;1;2021-04-27 06:26:10 UTC;-1;0.18;0.00;0.23;0.78;0.00;0.00;0.00;0.00;0.00;98.82
osd2;1;2021-04-27 06:26:11 UTC;-1;0.10;0.00;0.18;1.33;0.00;0.00;0.03;0.00;0.00;98.37
osd2;1;2021-04-27 06:26:12 UTC;-1;0.13;0.00;0.23;0.73;0.00;0.00;0.03;0.00;0.00;98.90
osd2;1;2021-04-27 06:26:13 UTC;-1;0.10;0.00;0.23;0.90;0.00;0.00;0.03;0.00;0.00;98.75
osd2;1;2021-04-27 06:26:14 UTC;-1;0.18;0.00;0.25;0.78;0.00;0.00;0.00;0.00;0.00;98.80
osd2;1;2021-04-27 06:26:15 UTC;-1;0.13;0.00;0.23;0.60;0.00;0.00;0.05;0.00;0.00;99.00
osd2;1;2021-04-27 06:26:16 UTC;-1;0.15;0.00;0.28;1.00;0.00;0.00;0.03;0.00;0.00;98.55
osd2;1;2021-04-27 06:26:17 UTC;-1;0.10;0.00;0.30;0.73;0.00;0.00;0.03;0.00;0.00;98.85
osd2;1;2021-04-27 06:26:18 UTC;-1;0.15;0.00;0.28;0.85;0.00;0.00;0.03;0.00;0.00;98.70
node1;1;2021-04-27 06:26:41 UTC;-1;0.04;0.00;0.04;0.08;0.00;0.00;0.00;0.00;0.00;99.83
node1;1;2021-04-27 06:26:42 UTC;-1;0.00;0.00;0.02;0.00;0.00;0.00;0.00;0.00;0.00;99.98
osd2;1;2021-04-27 06:26:19 UTC;-1;0.13;0.00;0.25;0.65;0.00;0.00;0.03;0.00;0.00;98.95
osd2;1;2021-04-27 06:26:20 UTC;-1;0.13;0.00;0.23;0.95;0.00;0.00;0.03;0.00;0.00;98.67
osd2;1;2021-04-27 06:26:21 UTC;-1;0.13;0.00;0.25;1.08;0.00;0.00;0.03;0.00;0.00;98.52
osd2;1;2021-04-27 06:26:22 UTC;-1;0.13;0.00;0.23;0.90;0.00;0.00;0.03;0.00;0.00;98.72
osd2;1;2021-04-27 06:26:23 UTC;-1;0.13;0.00;0.23;1.43;0.00;0.00;0.00;0.00;0.00;98.22
osd2;1;2021-04-27 06:26:24 UTC;-1;0.13;0.00;0.20;1.50;0.00;0.00;0.03;0.00;0.00;98.15
osd2;1;2021-04-27 06:26:25 UTC;-1;0.13;0.00;0.28;1.18;0.00;0.00;0.00;0.00;0.00;98.42
osd2;1;2021-04-27 06:26:26 UTC;-1;0.13;0.00;0.23;0.65;0.00;0.00;0.03;0.00;0.00;98.97
osd2;1;2021-04-27 06:26:27 UTC;-1;0.13;0.00;0.28;0.78;0.00;0.00;0.03;0.00;0.00;98.80
osd2;1;2021-04-27 06:26:28 UTC;-1;0.10;0.00;0.20;1.28;0.00;0.00;0.03;0.00;0.00;98.40
osd2;1;2021-04-27 06:26:29 UTC;-1;0.20;0.00;0.35;1.10;0.00;0.00;0.00;0.00;0.00;98.35
osd2;1;2021-04-27 06:26:30 UTC;-1;0.15;0.00;0.28;0.85;0.00;0.00;0.03;0.00;0.00;98.70
osd2;1;2021-04-27 06:26:31 UTC;-1;0.15;0.00;0.23;1.38;0.00;0.00;0.03;0.00;0.00;98.22
osd2;1;2021-04-27 06:26:32 UTC;-1;0.13;0.00;0.20;1.18;0.00;0.00;0.03;0.00;0.00;98.47
