# hostname;interval;timestamp;irec/s;fwddgm/s;idel/s;orq/s;asmrq/s;asmok/s;fragok/s;fragcrt/s
# hostname;interval;timestamp;irec/s;fwddgm/s;idel/s;orq/s;asmrq/s;asmok/s;fragok/s;fragcrt/s
osd2;1;2021-04-26 09:58:43 UTC;4693.00;0.00;4693.00;3540.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:43 UTC;64.00;0.00;64.00;63.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:44 UTC;4692.00;0.00;4692.00;3647.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:44 UTC;8.00;0.00;8.00;8.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:45 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:46 UTC;5.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:47 UTC;31.00;0.00;31.00;34.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:45 UTC;4296.00;0.00;4296.00;3385.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:46 UTC;4321.00;0.00;4321.00;3382.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:48 UTC;5.00;0.00;5.00;5.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:49 UTC;32.00;0.00;31.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:50 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:51 UTC;32.00;0.00;32.00;36.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:52 UTC;39.00;0.00;38.00;39.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:53 UTC;34.00;0.00;34.00;37.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:54 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:55 UTC;24.00;0.00;23.00;27.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:47 UTC;4170.00;0.00;4170.00;3384.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:56 UTC;5.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:57 UTC;39.00;0.00;38.00;40.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:48 UTC;4621.00;0.00;4621.00;3550.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:58 UTC;9.00;0.00;9.00;9.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:58:59 UTC;25.00;0.00;25.00;29.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:00 UTC;2.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:01 UTC;40.00;0.00;40.00;42.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:02 UTC;31.00;0.00;30.00;31.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:03 UTC;32.00;0.00;32.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:04 UTC;4.00;0.00;3.00;3.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:05 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:06 UTC;5.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:07 UTC;31.00;0.00;31.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:08 UTC;8.00;0.00;8.00;8.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:49 UTC;3330.00;0.00;3329.00;2704.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:50 UTC;4771.00;0.00;4771.00;3555.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:09 UTC;33.00;0.00;33.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:10 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:11 UTC;33.00;0.00;33.00;36.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:12 UTC;27.00;0.00;27.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:13 UTC;36.00;0.00;36.00;37.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:14 UTC;7.00;0.00;7.00;7.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:15 UTC;25.00;0.00;24.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:16 UTC;5.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:17 UTC;47.00;0.00;46.00;48.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:18 UTC;5.00;0.00;5.00;5.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:19 UTC;25.00;0.00;25.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:20 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:21 UTC;41.00;0.00;41.00;42.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:51 UTC;5318.00;0.00;5318.00;4041.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:22 UTC;279.00;0.00;279.00;341.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:23 UTC;33.00;0.00;33.00;35.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:24 UTC;3.00;0.00;3.00;3.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:25 UTC;31.00;0.00;31.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:26 UTC;5.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:27 UTC;32.00;0.00;32.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:28 UTC;6.00;0.00;6.00;6.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:29 UTC;35.00;0.00;35.00;37.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:30 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:31 UTC;31.00;0.00;31.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:32 UTC;33.00;0.00;33.00;32.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:33 UTC;35.00;0.00;35.00;38.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:34 UTC;6.00;0.00;6.00;6.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:52 UTC;4510.00;0.00;4509.00;3558.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:35 UTC;23.00;0.00;23.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:36 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:53 UTC;3826.00;0.00;3826.00;3165.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:54 UTC;4525.00;0.00;4525.00;3625.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:55 UTC;3930.00;0.00;3929.00;3177.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:56 UTC;3711.00;0.00;3711.00;3027.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:57 UTC;4835.00;0.00;4834.00;4003.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:58 UTC;4361.00;0.00;4361.00;3476.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:58:59 UTC;4573.00;0.00;4573.00;3500.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:00 UTC;4567.00;0.00;4566.00;3450.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:01 UTC;4693.00;0.00;4694.00;3806.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:02 UTC;3722.00;0.00;3720.00;3078.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:03 UTC;4525.00;0.00;4525.00;3505.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:04 UTC;3355.00;0.00;3354.00;2704.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:05 UTC;4740.00;0.00;4740.00;3645.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:06 UTC;4704.00;0.00;4704.00;3593.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:07 UTC;4257.00;0.00;4257.00;3307.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:08 UTC;4448.00;0.00;4448.00;3509.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:09 UTC;3957.00;0.00;3957.00;3115.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:10 UTC;4310.00;0.00;4310.00;3116.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:11 UTC;4461.00;0.00;4461.00;3592.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:12 UTC;3321.00;0.00;3321.00;2545.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:13 UTC;4144.00;0.00;4144.00;3217.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:14 UTC;5156.00;0.00;5156.00;3936.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:15 UTC;3839.00;0.00;3838.00;3087.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:16 UTC;3095.00;0.00;3095.00;2505.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:17 UTC;4891.00;0.00;4890.00;3947.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:18 UTC;4120.00;0.00;4120.00;3156.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:19 UTC;3671.00;0.00;3671.00;2997.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:20 UTC;4158.00;0.00;4158.00;3482.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:21 UTC;3746.00;0.00;3746.00;2981.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:22 UTC;4634.00;0.00;4634.00;3559.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:23 UTC;5136.00;0.00;5136.00;3717.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:24 UTC;4387.00;0.00;4387.00;3410.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:25 UTC;3619.00;0.00;3619.00;2903.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:26 UTC;4707.00;0.00;4707.00;3734.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:27 UTC;3877.00;0.00;3877.00;2987.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:28 UTC;4827.00;0.00;4827.00;3683.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:29 UTC;4255.00;0.00;4255.00;3326.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:30 UTC;4535.00;0.00;4535.00;3516.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:31 UTC;4583.00;0.00;4583.00;3501.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:32 UTC;3869.00;0.00;3869.00;3060.00;0.00;0.00;0.00;0.00
# hostname;interval;timestamp;irec/s;fwddgm/s;idel/s;orq/s;asmrq/s;asmok/s;fragok/s;fragcrt/s
osd1;1;2021-04-26 09:58:43 UTC;4572.00;0.00;4572.00;3629.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:44 UTC;4930.00;0.00;4930.00;3738.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:45 UTC;4775.00;0.00;4775.00;3629.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:46 UTC;4641.00;0.00;4641.00;3605.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:47 UTC;5153.00;0.00;5153.00;3922.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:48 UTC;4927.00;0.00;4927.00;3836.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:49 UTC;3812.00;0.00;3811.00;3095.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:50 UTC;4780.00;0.00;4780.00;3476.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:51 UTC;5245.00;0.00;5245.00;4097.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:52 UTC;4575.00;0.00;4574.00;3585.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:53 UTC;3784.00;0.00;3784.00;2907.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:54 UTC;5012.00;0.00;5012.00;3815.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:55 UTC;4409.00;0.00;4408.00;3389.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:56 UTC;4427.00;0.00;4428.00;3494.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:57 UTC;4844.00;0.00;4841.00;3558.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:58 UTC;4264.00;0.00;4265.00;3039.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:58:59 UTC;4278.00;0.00;4278.00;3309.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:00 UTC;4435.00;0.00;4434.00;3517.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:01 UTC;5558.00;0.00;5558.00;4359.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:02 UTC;4695.00;0.00;4694.00;3613.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:03 UTC;5356.00;0.00;5356.00;4119.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:04 UTC;3931.00;0.00;3930.00;2997.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:05 UTC;5727.00;0.00;5727.00;4438.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:06 UTC;4566.00;0.00;4566.00;3639.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:07 UTC;4755.00;0.00;4755.00;3575.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:08 UTC;4628.00;0.00;4628.00;3540.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:09 UTC;4333.00;0.00;4333.00;3270.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:10 UTC;4736.00;0.00;4736.00;3871.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:11 UTC;5492.00;0.00;5492.00;4288.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:12 UTC;3618.00;0.00;3618.00;2801.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:13 UTC;4451.00;0.00;4451.00;3425.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:14 UTC;5173.00;0.00;5173.00;3984.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:15 UTC;4472.00;0.00;4471.00;3197.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:16 UTC;3498.00;0.00;3498.00;2594.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:17 UTC;5551.00;0.00;5550.00;4192.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:18 UTC;4711.00;0.00;4711.00;3578.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:19 UTC;4447.00;0.00;4447.00;3286.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:20 UTC;4564.00;0.00;4564.00;3350.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:21 UTC;3830.00;0.00;3830.00;3021.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:22 UTC;4943.00;0.00;4943.00;3884.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:23 UTC;5163.00;0.00;5163.00;4037.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:24 UTC;4140.00;0.00;4140.00;3190.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:25 UTC;3883.00;0.00;3883.00;2874.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:26 UTC;5215.00;0.00;5215.00;4013.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:27 UTC;3845.00;0.00;3845.00;2883.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:28 UTC;4691.00;0.00;4691.00;3608.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:29 UTC;4452.00;0.00;4452.00;3329.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:30 UTC;5021.00;0.00;5021.00;3940.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:31 UTC;4713.00;0.00;4713.00;3715.00;0.00;0.00;0.00;0.00
osd1;1;2021-04-26 09:59:32 UTC;4589.00;0.00;4589.00;3514.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:33 UTC;3872.00;0.00;3872.00;3000.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:34 UTC;5275.00;0.00;5275.00;4032.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:35 UTC;4235.00;0.00;4235.00;3252.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:36 UTC;5187.00;0.00;5187.00;4080.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:37 UTC;4317.00;0.00;4317.00;3200.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:38 UTC;4025.00;0.00;4025.00;2999.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:39 UTC;5416.00;0.00;5416.00;4176.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:40 UTC;4219.00;0.00;4219.00;3218.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:41 UTC;4792.00;0.00;4792.00;3735.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:42 UTC;4773.00;0.00;4773.00;3934.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:43 UTC;4066.00;0.00;4066.00;3271.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:44 UTC;5174.00;0.00;5174.00;4075.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:37 UTC;41.00;0.00;41.00;42.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:38 UTC;6.00;0.00;6.00;5.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:39 UTC;27.00;0.00;27.00;31.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:40 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:41 UTC;45.00;0.00;45.00;49.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:42 UTC;34.00;0.00;34.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:43 UTC;36.00;0.00;36.00;39.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:44 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:45 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:46 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:47 UTC;36.00;0.00;36.00;38.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:48 UTC;10.00;0.00;10.00;10.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:49 UTC;31.00;0.00;31.00;34.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:45 UTC;2922.00;0.00;2922.00;2338.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:50 UTC;3.00;0.00;3.00;3.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:51 UTC;153.00;0.00;153.00;154.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:52 UTC;30.00;0.00;30.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:53 UTC;34.00;0.00;34.00;37.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:54 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:55 UTC;23.00;0.00;23.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:56 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:57 UTC;38.00;0.00;38.00;39.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:58 UTC;7.00;0.00;7.00;6.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 09:59:59 UTC;24.00;0.00;24.00;28.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:00 UTC;14.00;0.00;14.00;14.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:01 UTC;38.00;0.00;38.00;40.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:02 UTC;30.00;0.00;30.00;29.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:46 UTC;5343.00;0.00;5343.00;4189.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:03 UTC;33.00;0.00;33.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:04 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:05 UTC;31.00;0.00;31.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:06 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:07 UTC;31.00;0.00;31.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:08 UTC;7.00;0.00;7.00;7.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:09 UTC;32.00;0.00;32.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:10 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:11 UTC;32.00;0.00;32.00;34.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:12 UTC;29.00;0.00;29.00;27.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:13 UTC;35.00;0.00;35.00;36.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:14 UTC;5.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:15 UTC;24.00;0.00;24.00;27.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:47 UTC;4028.00;0.00;4028.00;3152.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:16 UTC;11.00;0.00;11.00;12.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:17 UTC;38.00;0.00;38.00;39.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:48 UTC;3446.00;0.00;3446.00;2713.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:18 UTC;5.00;0.00;5.00;4.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:19 UTC;26.00;0.00;26.00;30.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:20 UTC;3.00;0.00;3.00;3.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:21 UTC;37.00;0.00;37.00;40.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:22 UTC;36.00;0.00;36.00;38.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:23 UTC;28.71;0.00;28.71;31.68;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:24 UTC;129.00;0.00;129.00;133.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:25 UTC;30.00;0.00;30.00;33.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:26 UTC;2.00;0.00;2.00;2.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:27 UTC;35.00;0.00;35.00;39.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:28 UTC;11.00;0.00;11.00;10.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:49 UTC;3618.00;0.00;3618.00;2605.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:50 UTC;2329.00;0.00;2329.00;1909.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:29 UTC;36.00;0.00;35.00;38.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:30 UTC;1.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
node1;1;2021-04-26 10:00:31 UTC;30.00;0.00;30.00;34.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:51 UTC;2331.00;0.00;2331.00;1564.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:52 UTC;2452.00;0.00;2452.00;1536.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:53 UTC;2427.00;0.00;2427.00;1517.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:54 UTC;2191.00;0.00;2191.00;1429.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:55 UTC;2262.00;0.00;2262.00;1459.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:56 UTC;2302.00;0.00;2302.00;1453.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:57 UTC;2164.00;0.00;2164.00;1400.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:58 UTC;2543.00;0.00;2543.00;1595.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 09:59:59 UTC;2421.00;0.00;2421.00;1542.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:00 UTC;2315.00;0.00;2315.00;1472.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:01 UTC;2220.00;0.00;2220.00;1398.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:02 UTC;2319.00;0.00;2319.00;1519.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:03 UTC;2365.00;0.00;2365.00;1522.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:04 UTC;2333.00;0.00;2333.00;1461.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:05 UTC;2265.00;0.00;2265.00;1446.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:06 UTC;2311.00;0.00;2311.00;1406.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:07 UTC;2285.00;0.00;2285.00;1401.00;0.00;0.00;0.00;0.00
osd2;1;2021-04-26 10:00:08 UTC;2363.00;0.00;2363.00;1473.00;0.00;0.00;0.00;0.00
