# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s;%ifutil
an-sap-s-2;1;2021-04-24 00:43:36 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:36 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:36 UTC;eno1;444.00;10238.00;54.21;14655.27;0.00;0.00;0.00;1.20
an-sap-s-1;1;2021-04-23 22:06:55 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:36 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:37 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:37 UTC;eno3;4.00;0.00;1.04;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:37 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:37 UTC;eno1;536.00;12410.00;65.53;17748.46;0.00;0.00;0.00;1.45
an-sap-s-2;1;2021-04-24 00:43:37 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:38 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:38 UTC;eno3;2.00;0.00;0.63;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:38 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:38 UTC;eno1;542.00;12410.00;65.92;17748.46;0.00;0.00;0.00;1.45
an-sap-s-1;1;2021-04-23 22:06:55 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:55 UTC;eno1;36585.00;1773.00;53712.06;125.98;0.00;0.00;0.00;4.40
an-sap-s-1;1;2021-04-23 22:06:55 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:38 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:39 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:39 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:06:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:56 UTC;eno2;2.00;0.00;0.66;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:56 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:56 UTC;eno1;56722.00;2753.00;83254.74;195.37;0.00;0.00;0.00;6.82
an-sap-s-1;1;2021-04-23 22:06:56 UTC;eno3;4.00;0.00;0.78;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:06:57 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:57 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:57 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:39 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:39 UTC;eno1;468.00;10517.00;56.50;15058.44;0.00;0.00;0.00;1.23
an-sap-s-2;1;2021-04-24 00:43:39 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:40 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:40 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:40 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:40 UTC;eno1;551.00;12780.00;67.45;18285.88;0.00;0.00;0.00;1.50
an-sap-s-2;1;2021-04-24 00:43:40 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:57 UTC;eno1;46470.00;2260.00;68214.80;160.45;0.00;0.00;0.00;5.59
an-sap-s-1;1;2021-04-23 22:06:57 UTC;eno3;6.00;0.00;1.48;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:41 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:41 UTC;eno3;3.00;0.00;0.46;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:06:58 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:41 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:41 UTC;eno1;538.00;12551.00;65.45;18014.29;0.00;0.00;0.00;1.48
an-sap-s-2;1;2021-04-24 00:43:41 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:42 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:42 UTC;eno3;3.00;0.00;0.74;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:42 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:58 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:58 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:58 UTC;eno1;38424.00;1872.00;56398.38;132.92;0.00;0.00;0.00;4.62
an-sap-s-1;1;2021-04-23 22:06:58 UTC;eno3;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:42 UTC;eno1;441.00;9945.00;53.00;14315.16;0.00;0.00;0.00;1.17
an-sap-s-2;1;2021-04-24 00:43:42 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:59 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:59 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:43 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:59 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:59 UTC;eno1;34030.00;1643.00;49952.62;116.67;0.00;0.00;0.00;4.09
an-sap-s-2;1;2021-04-24 00:43:43 UTC;eno3;2.00;0.00;0.12;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:43 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:06:59 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:00 UTC;lo;3.00;3.00;0.30;0.30;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:43 UTC;eno1;389.00;7987.00;46.48;11492.66;0.00;0.00;0.00;0.94
an-sap-s-2;1;2021-04-24 00:43:43 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:00 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:44 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:44 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:00 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:00 UTC;eno1;39874.00;1936.00;58545.90;137.45;0.00;0.00;0.00;4.80
an-sap-s-2;1;2021-04-24 00:43:44 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:44 UTC;eno1;553.00;12018.00;65.81;17209.54;0.00;0.00;0.00;1.41
an-sap-s-2;1;2021-04-24 00:43:44 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:00 UTC;eno3;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:01 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:45 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:45 UTC;eno3;4.00;0.00;1.08;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:01 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:45 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:45 UTC;eno1;575.00;13391.00;70.48;19159.85;0.00;0.00;0.00;1.57
an-sap-s-1;1;2021-04-23 22:07:01 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:01 UTC;eno1;45753.00;2185.00;67141.56;155.32;0.00;0.00;0.00;5.50
an-sap-s-2;1;2021-04-24 00:43:45 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:46 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:01 UTC;eno3;4.00;1.00;1.08;0.34;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:02 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:46 UTC;eno3;2.00;0.00;0.63;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:46 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:02 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:02 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:46 UTC;eno1;556.00;12922.00;68.08;18487.64;0.00;0.00;0.00;1.51
an-sap-s-1;1;2021-04-23 22:07:02 UTC;eno1;47589.00;2312.00;69827.63;164.05;0.00;0.00;0.00;5.72
an-sap-s-1;1;2021-04-23 22:07:02 UTC;eno3;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:46 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:47 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:03 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:03 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:47 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:47 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:03 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:03 UTC;eno1;46122.00;2262.00;67678.90;160.54;0.00;0.00;0.00;5.54
an-sap-s-1;1;2021-04-23 22:07:03 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:04 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:47 UTC;eno1;538.00;12547.00;66.00;17949.88;0.00;0.00;0.00;1.47
an-sap-s-2;1;2021-04-24 00:43:47 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:04 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:04 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:04 UTC;eno1;47943.00;2348.00;70363.94;166.65;0.00;0.00;0.00;5.76
an-sap-s-2;1;2021-04-24 00:43:48 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:48 UTC;eno3;1.00;0.00;0.30;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:48 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:48 UTC;eno1;433.00;10018.00;52.89;14320.15;0.00;0.00;0.00;1.17
an-sap-s-1;1;2021-04-23 22:07:04 UTC;eno3;3.00;0.00;1.01;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:05 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:48 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:49 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:05 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:49 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:49 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:49 UTC;eno1;542.00;12442.00;66.02;17814.67;0.00;0.00;0.00;1.46
an-sap-s-1;1;2021-04-23 22:07:05 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:05 UTC;eno1;27449.00;1345.00;40284.85;95.50;0.00;0.00;0.00;3.30
an-sap-s-1;1;2021-04-23 22:07:05 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:06 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:06 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:06 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:06 UTC;eno1;58174.00;2813.00;85402.44;199.84;0.00;0.00;0.00;7.00
an-sap-s-1;1;2021-04-23 22:07:06 UTC;eno3;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:49 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:07 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:50 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:07 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:07 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:07 UTC;eno1;51224.00;2470.00;75197.22;175.32;0.00;0.00;0.00;6.16
an-sap-s-1;1;2021-04-23 22:07:07 UTC;eno3;4.00;0.00;0.80;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:50 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:50 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:08 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:08 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:08 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:08 UTC;eno1;37684.00;1829.00;55323.52;129.86;0.00;0.00;0.00;4.53
an-sap-s-1;1;2021-04-23 22:07:08 UTC;eno3;2.00;0.00;0.40;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:09 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:50 UTC;eno1;583.00;13627.00;71.15;19496.06;0.00;0.00;0.00;1.60
an-sap-s-2;1;2021-04-24 00:43:50 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:51 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:09 UTC;eno2;2.00;0.00;0.68;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:09 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:09 UTC;eno1;46106.00;2232.00;67677.80;158.48;0.00;0.00;0.00;5.54
an-sap-s-1;1;2021-04-23 22:07:09 UTC;eno3;2.00;1.00;0.12;0.34;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:10 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:10 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:10 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:51 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:51 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:10 UTC;eno1;46103.00;2237.00;67677.60;158.83;0.00;0.00;0.00;5.54
an-sap-s-1;1;2021-04-23 22:07:10 UTC;eno3;6.00;0.00;1.46;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:11 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:11 UTC;eno2;1.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:51 UTC;eno1;596.00;13677.00;73.01;19563.50;0.00;0.00;0.00;1.60
an-sap-s-2;1;2021-04-24 00:43:51 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:11 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:11 UTC;eno1;22689.00;1103.00;33302.03;78.40;0.00;0.00;0.00;2.73
an-sap-s-1;1;2021-04-23 22:07:11 UTC;eno3;1.00;0.00;0.06;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:52 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:52 UTC;eno3;4.00;0.00;1.08;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:12 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:12 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:52 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:52 UTC;eno1;530.00;12356.00;65.01;17680.76;0.00;0.00;0.00;1.45
an-sap-s-2;1;2021-04-24 00:43:52 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:53 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:53 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:53 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:53 UTC;eno1;457.00;10255.00;55.15;14656.60;0.00;0.00;0.00;1.20
an-sap-s-2;1;2021-04-24 00:43:53 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:54 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:12 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:12 UTC;eno1;56355.00;2745.00;82717.54;194.87;0.00;0.00;0.00;6.78
an-sap-s-2;1;2021-04-24 00:43:54 UTC;eno3;3.00;0.00;0.74;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:12 UTC;eno3;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:54 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:54 UTC;eno1;584.00;13474.00;71.21;19293.56;0.00;0.00;0.00;1.58
an-sap-s-2;1;2021-04-24 00:43:54 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:55 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:13 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:13 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:55 UTC;eno3;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:55 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:13 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:55 UTC;eno1;483.00;10946.00;57.62;15806.19;0.00;0.00;0.00;1.29
an-sap-s-2;1;2021-04-24 00:43:55 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:13 UTC;eno1;44994.00;2189.00;66065.46;155.40;0.00;0.00;0.00;5.41
an-sap-s-1;1;2021-04-23 22:07:13 UTC;eno3;5.00;0.00;1.41;0.00;0.00;0.00;1.00;0.00
an-sap-s-2;1;2021-04-24 00:43:56 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:56 UTC;eno3;4.00;0.00;0.79;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:14 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:56 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:56 UTC;eno1;468.00;9662.00;55.70;13833.57;0.00;0.00;0.00;1.13
an-sap-s-1;1;2021-04-23 22:07:14 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:14 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:56 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:57 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:14 UTC;eno1;49021.00;2378.00;71973.96;168.84;0.00;0.00;0.00;5.90
an-sap-s-1;1;2021-04-23 22:07:14 UTC;eno3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:57 UTC;eno3;2.00;0.00;0.36;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:57 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:15 UTC;lo;9.00;9.00;0.97;0.97;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:15 UTC;eno2;1.00;0.00;0.34;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:15 UTC;eno4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:15 UTC;eno1;49773.00;2420.00;73049.59;171.80;0.00;0.00;0.00;5.98
an-sap-s-2;1;2021-04-24 00:43:57 UTC;eno1;476.00;11047.00;57.51;15862.85;0.00;0.00;0.00;1.30
an-sap-s-2;1;2021-04-24 00:43:57 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-1;1;2021-04-23 22:07:15 UTC;eno3;6.00;0.00;1.47;0.00;0.00;0.00;1.00;0.00
an-sap-s-1;1;2021-04-23 22:07:16 UTC;lo;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
an-sap-s-2;1;2021-04-24 00:43:58 UTC;eno2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
